FECHA,OPEN,MAX,MIN,CLOSE,FECHA.year,FECHA.month,FECHA.day-of-month,FECHA.day-of-week,1,2,31,42,45,46,47,48,60,68,75,76,77,88,93,139,171,173,179,187,191,218,221,223,225,231,237,39,41,43,168,172,CLASIFICADOR
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,2021,8,26,3,-0.005903174076911433,0.014550140106395881,0.0028923297903795664,0.0069145773845931124,0.023495516363838842,0.0032608605256827516,0.010138320306041226,3.02845631523536,3.0380724507088885,-0.009616135473528686,57.43007539779917,76.01212467829568,89.09995017756499,3.1042872837611606,0.7281115682701179,0.030312260956468447,0.005265114070581514,1.1500244140625,0.002583685947090464,1.7286294715336483,0.01628394076621098,0.006050243423942806,0.020543767223512033,-0.005903174076911433,0.383151467594276,106.94584043759606,-23.98787532170432,bull,low,neutral,low,end_week,1
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,450.25,2021,8,27,4,0.008940954033659798,0.01554045217448774,0.010875471472759024,0.014573581224188281,0.0313087277664259,0.010329844566494994,0.017724757426056614,3.238122399158499,3.0780824403988105,0.16003995875968835,63.99999158135776,97.24711679223051,89.7121311049881,3.311429704938616,0.9595129481701473,0.03171527871460969,0.005408183347459452,4.329986572265625,0.009710231525563273,2.086263789163924,0.34750325338698573,0.007973340006420044,0.020213425758463854,0.0,0.3955181612876253,143.42611351685844,-2.7528832077694863,bull,low,neutral,normal,end_week,1
2021-08-30,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,2021,8,30,0,0.004397581313332788,0.011112107302657215,0.014123252521824003,0.01735716281845967,0.034076559073963564,0.012471760567119183,0.02052207142130391,3.52343861311698,3.1671536749424445,0.35628493817453544,65.69176968723266,95.04427296198538,89.4345048108372,3.401430402483259,1.0239162354679965,0.03312965249674926,0.005386113731001885,5.260009765625,0.011768149431191421,2.2999057532083107,-0.14857579055669423,0.005218618428249277,0.019675425548641767,0.0,0.40165506587612043,176.90548782020156,-4.955727038014612,bull,low,neutral,low,start_week,0
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,2021,8,31,1,-0.0014815766566952382,0.008013921307471472,0.010915989667868553,0.014661761298085274,0.03109685290212094,0.009268107119872804,0.017577183551578557,3.6533754461926264,3.264398029192481,0.38897741700014565,62.96665144180151,91.09139422921115,94.4609279944757,3.4235709054129466,0.9172254454439435,0.03514110047263425,0.005203837985706304,7.519989013671875,0.016935386156563093,1.882129350007804,0.04294876676560877,0.003476784513971274,0.01996294790122244,-0.0014815766566952382,0.3995784064497798,146.20836127374443,-8.908605770788848,bull,low,neutral,low,start_week,1
2021-09-01,452.55999755859375,453.1099853515625,451.54998779296875,451.79998779296875,2021,9,1,2,0.0005314692082392103,0.0064377806404034565,0.008603690299305633,0.013740897759433324,0.030294934994877343,0.008283622221257891,0.016753436479680195,3.732688420191323,3.3580561073922497,0.3746323127990734,61.570381411217284,92.28959204494834,92.80841974538163,3.3492845807756697,0.8909889527003036,0.035143953977558866,0.005006627866280556,12.6199951171875,0.02873535982433517,2.0811552845334567,-0.1446033519278439,0.0034528499352430215,0.0215062119087972,-0.000950894860828666,0.40032223927732447,138.55866172374138,-7.710407955051659,bull,low,neutral,low,mid_week,1
2021-09-02,453.32000732421875,454.04998779296875,451.9100036621094,453.19000244140625,2021,9,2,3,0.0030766150641741152,0.015529047022207587,0.008705062064943148,0.015557517680607535,0.03202491353326198,0.00961722712779789,0.01838181355231061,3.8631748142800006,3.4590798487698002,0.4040949655102004,62.3261849742686,95.20364917536126,92.86154514984025,3.4478563581194197,0.9190643156593876,0.037124415272935224,0.004891174136650986,13.33001708984375,0.03030513693849546,2.2484929417355897,-0.2561202578454056,0.004722046204309323,0.02311860259784959,0.0,0.40463049177338295,137.1112036768807,-4.796350824638742,bull,low,neutral,low,end_week,0
2021-09-03,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,2021,9,3,4,-0.0002427588175996087,0.00628536717882433,0.006283130053164276,0.014107681654153215,0.030461216547949643,0.007918849004330042,0.01676876371463254,3.912606765223927,3.549785232060626,0.36282153316330135,60.70048143935831,94.59006348611986,94.02776823547647,3.293572562081473,0.8656409751474372,0.03858342640199067,0.0049021173050370305,9.720001220703125,0.021923496801353526,1.8971195401192515,-0.17456540463015424,0.004590838596910725,0.024027120968934446,-0.0002427588175996087,0.4042895053360358,115.26961445890068,-5.409936513880142,bull,low,neutral,low,end_week,0
2021-09-07,452.7099914550781,452.80999755859375,450.739990234375,451.4599914550781,2021,9,7,1,-0.003575516829695813,-0.0017027165657815813,0.0017507057500176781,0.009427735096843026,0.025617477532731137,0.003648747026507193,0.012148634967111605,3.7775170107152007,3.595331587791541,0.1821854229236597,63.619619942594795,85.55495038551223,91.78288768233112,3.0235726492745534,0.7460059797115076,0.03832319485851144,0.004999603328177434,4.199981689453125,0.009390469967690551,1.5294873395996245,-0.10399409870570187,0.004585140130683591,0.023825061111231394,-0.003817407659057581,0.3992684445759416,85.53469218078912,-14.44504961448777,bull,low,neutral,low,start_week,0
2021-09-08,450.8900146484375,451.6700134277344,448.8599853515625,450.9100036621094,2021,9,8,2,-0.0012182425981892564,-0.001439440827351035,-0.00012195121043423462,0.007271235419437971,0.023278224822370852,0.002052053558026179,0.010098864423415232,3.5847551624648304,3.593216302726199,-0.008461140261368794,75.57784370171326,82.48753255152928,87.5441821410538,2.816432407924107,0.6929100106726217,0.03769236958769169,0.005024996266461917,2.94000244140625,0.006562944914603408,1.1414140750109782,-0.03651010999928228,0.0062319044894767455,0.02340303006064892,-0.0050309997286218655,0.397563796150457,57.427148373843075,-17.512467448470716,bull,low,overbought,low,mid_week,0
2021-09-09,450.70001220703125,452.57000732421875,448.7200012207031,448.9800109863281,2021,9,9,3,-0.004280217028024724,-0.00624164870038213,-0.00441710158325348,0.0023777091593961686,0.01791522808764845,-0.0018934526812193209,0.00534532624325168,3.2389194820073044,3.5223569385824205,-0.2834374565751161,68.85859571315524,64.64450417435458,77.56232903713205,2.7328600202287947,0.5645284658223221,0.03684744599295415,0.0051414125081753,0.07000732421875,0.00015594957485376426,0.7456388147935454,-0.017578062772888425,0.008575005588907746,0.022431411494127307,-0.00928968298594024,0.39158191979242307,45.21190306957925,-35.35549582564541,bull,low,neutral,low,end_week,0
2021-09-10,451.0400085449219,451.489990234375,445.30999755859375,445.44000244140625,2021,9,10,4,-0.007884557125706126,-0.01710099507546403,-0.012087198553127454,-0.005562229495751914,0.009094181021102932,-0.00827349523742893,-0.0023906204628488803,2.6486609939399273,3.3476177496539217,-0.6989567557139944,54.29400157753748,18.85016740108379,55.32740137565589,2.888573782784598,0.3486319975330986,0.036746402179471296,0.005440906960940797,-0.82000732421875,-0.001837510209909743,0.14908789380672088,0.4611568175091514,0.013873905895091167,0.021440535584930753,-0.01710099507546403,0.38060991265071986,-9.224181999849353,-81.1498325989162,bull,low,neutral,high,end_week,1
2021-09-13,448.6400146484375,448.9200134277344,444.1099853515625,446.5799865722656,2021,9,13,0,0.0025592316015876637,-0.014346252742645116,-0.008752075902236478,-0.00309067422194631,0.010936964081907474,-0.004857348440420628,0.00015045465877494557,2.2469624967028494,3.127486699063707,-0.8805242023608577,48.41560236689083,24.849100744825215,36.1145907734212,2.8842882428850447,0.41559106448373917,0.03661548629944379,0.005456048392123431,-3.670013427734375,-0.008151057029948672,0.6609817373812842,0.3130730334995244,0.010770809755921554,0.01986288143005699,-0.01458552888089193,0.38414321316864086,-28.10775798546731,-75.15089925517479,bull,low,neutral,high,start_week,0
2021-09-14,448.1199951171875,448.3399963378906,443.2200012207031,444.1700134277344,2021,9,14,1,-0.005396509510041114,-0.016147561611933314,-0.01233439003720238,-0.0081605318332717,0.005005944393331241,-0.008667799986443181,-0.004860098893127773,1.71438647170595,2.844866653592156,-1.130480181886206,41.7962171863182,8.772053415690507,17.490440520533173,3.158573695591518,0.28160336180544776,0.0373656476616739,0.005560861405228469,-8.05999755859375,-0.01782278345706123,0.1438601699048329,0.22190892065657386,0.011527106653768993,0.017556887934152776,-0.01990332744561829,0.3766736711555174,-53.64161885358181,-91.22794658430949,bull,low,neutral,normal,start_week,1
2021-09-15,444.6199951171875,448.4100036621094,443.44000244140625,447.8800048828125,2021,9,15,2,0.008352638275707758,-0.006719741754870001,-0.0032691608166871555,-0.0003046638818109404,0.012715257140326619,-0.00032795553851638903,0.0031954280548680547,1.5735426198006053,2.590601846833846,-1.0170592270332408,48.01388298792594,43.0287113563291,25.54995517228161,3.392859322684152,0.4916517161883245,0.03649419314001115,0.0056761380608887895,-3.67999267578125,-0.008149509911589803,0.6256747575890899,0.24470778974330343,0.011096724940876792,0.016036844982252996,-0.011716934464546802,0.3881725283543702,-31.682486446655606,-56.9712886436709,bull,low,neutral,normal,mid_week,0
2021-09-16,447.32000732421875,448.3599853515625,444.0199890136719,447.1700134277344,2021,9,16,3,-0.0015852269521696716,-0.004031354435172996,-0.003822770487636684,-0.0027786406762002613,0.010529041299314201,-0.0016188831868210185,0.0014860599979580336,1.3886252679619702,2.3502065310594706,-0.9615812630975005,51.89663441050346,36.47291878594555,29.42456118598839,3.5064304896763394,0.41178134061067145,0.031497199066894147,0.005037461936528633,-4.629974365234375,-0.010247840837383948,0.1071692812381724,0.24015231610542176,0.009705472655965552,0.014406886005591701,-0.01328358741640645,0.38597195984816124,-42.77496286344324,-63.52708121405445,bull,low,neutral,normal,end_week,0
2021-09-17,444.9200134277344,445.3699951171875,441.0199890136719,441.3999938964844,2021,9,17,4,-0.012903413372959749,-0.009069703041440058,-0.014087353616583198,-0.01581520087141597,-0.0029824798391535623,-0.012297858026830477,-0.0105983567539637,0.7676357531400981,2.0336923754755962,-1.266056622335498,32.82885161724285,2.9163846386254675,27.47267159363338,3.632147652762277,-0.02987706399887207,0.029846924779234615,0.0059036922078871045,-11.790008544921875,-0.026015597169856464,-0.6819882434403397,0.8502707910557981,0.009855020760457404,0.011263547351953784,-0.026015597169856464,0.36808819072690935,-148.00768689958002,-97.08361536137453,bull,low,neutral,high,end_week,0
2021-09-20,434.8800048828125,436.55999755859375,428.8599853515625,434.0400085449219,2021,9,20,0,-0.016674185440266553,-0.02808002688072664,-0.026386081537052686,-0.03121908578551824,-0.01954138289250207,-0.024449502364539244,-0.025139182013804273,-0.3147638178921852,1.5640011368020401,-1.8787649546942253,20.802529973881235,20.563805840862777,19.984369755144602,4.326433454241071,-0.2708348985498466,0.040500353375606035,0.006712212214957677,-19.03997802734375,-0.0420234364607206,-1.7107431883098334,1.4218714362551514,0.017740328208094947,0.0070301980228018035,-0.04225599371857347,0.34527643453609014,-318.2586226061828,-79.43619415913722,bull,low,oversold,high,start_week,0
2021-09-21,436.5299987792969,437.9100036621094,433.07000732421875,433.6300048828125,2021,9,21,1,-0.0009446218183523092,-0.023729671581345313,-0.023399845253982976,-0.03065974011982875,-0.020314847681430992,-0.02155191566802639,-0.024176351648267036,-1.1919174626253835,1.0128174169165554,-2.204734879541939,20.977630947182476,18.936161448754945,14.138783976081067,4.560006277901786,-0.11616786475881467,0.04975874574671282,0.00630173368831333,-17.829986572265625,-0.039494056859387894,-2.1544991850870643,0.31050042179128434,0.011161580802506097,0.003158915711368282,-0.043160699603303154,0.34400565706431196,-224.77435027083482,-81.06383855124506,bull,low,oversold,high,start_week,1
2021-09-22,436.04998779296875,440.0299987792969,433.75,437.8599853515625,2021,9,22,2,0.00975481498309394,-0.022372107310018707,-0.010966461635747882,-0.02009671369072996,-0.010859656543170337,-0.010178856451880658,-0.013586392377399337,-1.528128657286743,0.5046282020758958,-2.032756859362639,30.017166165330636,35.728460213271696,25.076142500963144,4.905720302036831,0.12274670857633892,0.053271142088356295,0.006762023114019588,-13.050018310546875,-0.028941514281253244,-1.4814202536059353,0.38716015456486375,0.01434248159090079,0.00010798935368172558,-0.033826909259380256,0.35711618358520614,-151.266073061275,-64.27153978672831,bull,medium,neutral,high,mid_week,1
2021-09-23,439.8500061035156,444.8900146484375,439.6000061035156,443.17999267578125,2021,9,23,3,0.012150019417616509,-0.008922827184604909,0.0023635135512618533,-0.00755454315700832,0.0008445990591705588,0.0015628162854075534,-0.0014829980430655088,-1.3497393661887713,0.13375468842296234,-1.4834940546117337,37.103805542712095,57.811853180626464,37.492158280884375,5.247150966099331,0.35905798736829575,0.05360036383721239,0.007360764330141297,-5.800018310546875,-0.012918210540832975,-0.9971436614195788,0.01083362084278705,0.011936478704696187,-0.001515332982053419,-0.022087887446103127,0.36995360950782463,-61.19713426121019,-42.188146819373536,bull,medium,neutral,normal,end_week,1
2021-09-24,441.44000244140625,444.6700134277344,441.2099914550781,443.9100036621094,2021,9,24,4,0.0016472110618543923,0.0056864744003908285,0.004362175216394704,-0.005658137781407446,0.0020786160136259113,0.0027170123564772553,0.0001497854347611849,-1.1363595367474773,-0.12026815661112558,-1.0160913801363516,38.37179963468623,62.83929285901778,52.12653541763865,5.345722743443081,0.39497640399302736,0.05387491950886748,0.007268384018774509,-1.529998779296875,-0.003434803275213505,-0.6253642271528879,-0.18070454358485766,0.00779442216690821,-0.002273641181555708,-0.020477059796782937,0.359435266876466,-45.97406399133214,-37.16070714098222,bull,medium,neutral,normal,end_week,0
2021-09-27,442.80999755859375,444.04998779296875,441.8999938964844,442.6400146484375,2021,9,27,0,-0.002860915508086981,0.01981385571423777,0.002382336249999728,-0.007657087826389297,-0.0012977554403866831,-0.00012834447476806066,-0.0025112067958787954,-1.0575413063755832,-0.30772278656401714,-0.7498185198115661,38.71546364863799,58.119006860334906,59.590050966659724,5.332151140485491,0.3576795038667281,0.05380172241121896,0.006956260997983425,-3.939971923828125,-0.008822544767555396,-0.9857825185730844,-0.18168904381005258,0.004857206364842516,-0.0036713453113649264,-0.023279392166937307,0.35554603743921875,-46.08020828364907,-41.880993139665094,bull,medium,neutral,normal,start_week,0
2021-09-28,439.69000244140625,440.0400085449219,432.94000244140625,433.7200012207031,2021,9,28,1,-0.02015184604315312,0.0002075417680447167,-0.015487707358218361,-0.025632959083077056,-0.0218096799913704,-0.017211666789967994,-0.020972580273831976,-1.695305401528799,-0.5852393095569736,-1.1100660919718255,31.886174783257445,20.497728238065207,47.1520093191393,5.824292864118304,0.055035734956722565,0.05760678125598238,0.008063327631849361,-10.45001220703125,-0.02352705471129568,-1.7595344361247902,0.6489794153643376,0.016370022326691616,-0.006421425796714009,-0.04296211548316409,0.32822928238833726,-128.7069220466178,-79.5022717619348,bull,medium,neutral,high,start_week,1
2021-09-29,435.19000244140625,437.0400085449219,433.8500061035156,434.45001220703125,2021,9,29,2,0.001683138855191224,-0.007787816330814823,-0.010815097476597146,-0.022113555487927927,-0.020313057095323717,-0.013195619599884911,-0.0179189291452172,-2.1174239113403246,-0.8916762299136438,-1.2257476814266808,34.29188284673435,24.70183671818108,34.439523938860404,5.786435808454241,0.13036757751538308,0.05982580028906474,0.008106140053830743,-13.42999267578125,-0.029985693778169842,-1.269437467971957,0.025874774524663913,0.007342622515305852,-0.009601804065647701,-0.0413512878338439,0.3304648767021279,-117.51664563006787,-75.29816328181892,bull,medium,neutral,high,mid_week,0
2021-09-30,436.0199890136719,436.7699890136719,428.7799987792969,429.1400146484375,2021,9,30,3,-0.01222234413487222,-0.03168008091379482,-0.018877560809691163,-0.0315959747771839,-0.032050957851563644,-0.02145440305580304,-0.02776734342542997,-2.8476029033444092,-1.282861564599797,-1.5647413387446123,33.027903080867205,1.7875650808851606,15.662376679043822,5.915721348353794,0.014007984998504556,0.06501336195222611,0.008401233414098687,-18.029998779296875,-0.040320232211211615,-1.9997560161689345,0.6560919008070423,0.018618609222261887,-0.013426863473578354,-0.0530682222983907,0.3142034771197142,-142.10711531433378,-98.21243491911484,bull,medium,neutral,high,end_week,1
2021-10-01,430.9800109863281,436.0299987792969,427.2300109863281,434.239990234375,2021,10,1,4,0.0118841762871158,-0.021783724962176954,-0.005589921607644488,-0.01798760612718886,-0.02049377308010014,-0.008326211903835312,-0.015030235324433372,-2.9803934867674684,-1.6223679490333314,-1.358025537734137,38.13004211288931,33.09717503378836,19.862192277618206,6.200718470982143,0.2181836045028329,0.06382739405724054,0.00892539898959841,-7.160003662109375,-0.01622112315612878,-1.2318213023789424,0.44922342306105834,0.02026526342776279,-0.014987631155700343,-0.04181471812031279,0.3298217029189454,-116.08695622175784,-66.90282496621164,bull,medium,neutral,high,end_week,0
2021-10-04,433.0,433.9599914550781,426.3599853515625,428.6400146484375,2021,10,4,0,-0.01289603839322806,-0.031628410303391474,-0.017198540634214998,-0.0279654681853565,-0.03263237541195996,-0.017924660042558438,-0.025731046303999694,-3.4971887941762816,-1.9973321180619217,-1.49985667611436,35.92531069377351,10.340260333409454,15.075000149360996,6.397862025669643,0.07100859823326065,0.06518887807584194,0.009230404588230373,-5.399993896484375,-0.012441235347375845,-1.8483244748621066,0.37878390766040626,0.017730510087232542,-0.015703919271451428,-0.05417151230325934,0.31267227118195473,-127.93920553429164,-89.65973966659054,bull,medium,neutral,high,start_week,1
2021-10-05,430.239990234375,435.489990234375,429.3900146484375,433.1000061035156,2021,10,5,1,0.010404981575824479,-0.0014294824205536294,-0.006851822137430297,-0.015802600910355236,-0.022217394306127014,-0.0065283572241099375,-0.014455397177618678,-3.5064486050553114,-2.2991554154606,-1.2072931895947114,36.784682258368186,30.636457963423297,24.69129777687371,6.532145908900669,0.24967480378132856,0.06312828732011004,0.009681220489581463,-0.529998779296875,-0.0012222373298178546,-1.303566556554752,-0.04744662754666806,0.014084450473269075,-0.015471580687754116,-0.04433018431488478,0.3263306019786987,-84.2846718243806,-69.3635420365767,bull,medium,neutral,high,start_week,1
2021-10-06,429.2699890136719,435.1199951171875,427.5400085449219,434.8999938964844,2021,10,6,2,0.004156055801436631,0.0010357502055695633,-0.0020468721065367568,-0.009911154919900245,-0.01797143186688155,-0.0020310397481279052,-0.009599420710226458,-3.3301551445664472,-2.5053553612817696,-0.8247997832846776,39.23870323997298,44.92374622744494,28.633488174759236,6.763573782784598,0.3335458597727375,0.05954285610660291,0.009779002830979128,-2.959991455078125,-0.00676013235761086,-0.6884273490555234,0.15289681488747076,0.017429263459750304,-0.015957222153268114,-0.040358367233148784,0.3318429059716752,-77.45213023322562,-55.07625377255506,bull,medium,neutral,high,mid_week,1
2021-10-07,438.3900146484375,441.67999267578125,438.20001220703125,438.6600036621094,2021,10,7,3,0.008645688246479821,0.02218387633106378,0.007626218879618785,-0.000176641816825307,-0.009473515123411436,0.005576492242461484,-0.0009600052625483579,-2.854139202543081,-2.5751121295340322,-0.2790270730090487,47.509097022701766,66.37883898338582,47.31301439141802,6.808571951729911,0.4968366227033708,0.05583962969370672,0.010027676875828031,-4.519989013671875,-0.01019899157988069,-0.30786090606966243,-0.26656903449654257,0.007933206674184401,-0.01697031466890897,-0.03206160484790366,0.343357604529992,7.619078938405602,-33.62116101661419,bull,medium,neutral,normal,end_week,0
2021-10-08,439.4800109863281,439.8900146484375,437.19000244140625,437.8599853515625,2021,10,8,4,-0.001823777649815339,0.008336392774957568,0.007188244938017396,-0.001137235489227062,-0.011155419899330887,0.003164945962847332,-0.0025764865793396208,-2.5124855610293935,-2.5625868158331047,0.05010125480371119,53.94300064071831,62.06142373417305,57.78800298166794,6.105715070452009,0.47894503759208906,0.05401270575528275,0.009903108195710079,-6.050018310546875,-0.013628929874605733,-0.6897510734400585,-0.23917697630059764,0.0061663826276872075,-0.018212747149841113,-0.033826909259380256,0.34090761895514077,-1.6942797582334563,-37.93857626582695,bull,medium,neutral,normal,end_week,0
2021-10-11,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,2021,10,11,0,-0.007239718211772717,0.01411437940046456,0.0017283495316873232,-0.007022049616495218,-0.01814496784849695,-0.0034694595948752127,-0.009078395776387804,-2.469052022066478,-2.5438798570797796,0.07482783501330159,51.0351548530148,44.95414959353878,57.79813743703255,6.162859235491071,0.3637549719285191,0.05153985958893894,0.009969763679147352,-7.95001220703125,-0.017960446285782528,-1.0163230085740669,-0.32797986781868904,0.01297479725036405,-0.0198390286043868,-0.04082173018013979,0.33119982564588635,-20.52030803726413,-55.04585040646122,bull,medium,neutral,normal,start_week,0
2021-10-12,435.6700134277344,436.1000061035156,432.7799987792969,433.6199951171875,2021,10,12,1,-0.0024615411401438525,0.0012006211183188675,-0.0007144164094647909,-0.008271283254813522,-0.02038615593069204,-0.005015882956150075,-0.0106735414350283,-2.4922422607418184,-2.533552337812188,0.04131007707036938,45.58701896994869,39.17969933727717,48.731757554996335,5.942860194614956,0.33565993099255914,0.050330289531757444,0.009927819728725777,-0.100006103515625,-0.0002305775690172318,-1.3612586956856687,-0.26404621356195834,0.007656490386983896,-0.019685803382196942,-0.04318278695203337,0.3279230225093068,-49.76191414250626,-60.82030066272283,bull,medium,neutral,normal,start_week,1
2021-10-13,434.7099914550781,436.04998779296875,431.5400085449219,435.17999267578125,2021,10,13,2,0.00359761444619755,0.0006438233691112849,0.0027119462265987604,-0.0032558495201990834,-0.01659661692880532,-0.0012156109961388717,-0.006590812417487157,-2.357565380263509,-2.498354946302452,0.1407895660389431,40.966569857598316,48.17036482700343,44.1014045859398,5.762856619698661,0.42761406641267535,0.044979036103351196,0.009743389961174097,0.72998046875,0.0016802404148676953,-0.9676617705083733,-0.24323399401112222,0.010363480224163038,-0.019256340994107113,-0.03974052752400148,0.33270037755852466,-43.30038310593374,-51.82963517299657,bull,medium,neutral,normal,mid_week,1
